date,text,PTR Sentiment,Flair Sentiment,Flair Score,Repost,Hastags
2022-03-23T18:41:28.000Z,"DoorDash Fast Pay – a new offering from Visa and @DoorDash, facilitated by @Stripe’s Instant Payouts and powered by Visa Direct, is helping enable faster payouts to eligible #Dashers across Canada. Learn more: https://vi.sa/3txdHvb",0.5202,POSITIVE,0.9641,0,['#Dashers']
2022-03-12T15:00:54.000Z," Last call: @VisaCA is back w/ more funding opportunities for women-owned businesses in Canada, in partnership w/ IFundWomen. 10 entrepreneurs will be selected to receive a 10K CAD grant + an annual IFW Coaching Membership. Apps close 3/15  http://ifundwomen.com/visacanda",0.514,NEGATIVE,0.6768,0,[]
2022-03-11T16:30:00.000Z,"If you're a Visa Infinite cardholder, you can take advantage of these great offers:",0.5081,POSITIVE,0.9923,0,[]
2022-03-11T16:30:12.000Z,Save on surprise road trips across Canada with Guess Where Trips. Visa Infinite cardholders can get 20% off and Visa Infinite Privilege cardholders can get 25% off. Book a trip (VI): https://vi.sa/3pVmm8MBook a trip (VIP): https://vi.sa/3tPinLTTerms & conditions apply.,0.5039,POSITIVE,0.7081,0,[]
2022-03-11T16:30:15.000Z,Save on VIA Rail Canada train tickets. Use code 711258 and pay with your Visa Infinite or Visa Infinite Privilege card. Get your tickets: https://vi.sa/3KwCuW4Terms & conditions apply.,0.5065,POSITIVE,0.6129,0,[]
2022-03-11T16:30:06.000Z,"Save on an experience at Hôtel Château-Bromont. Get a special package that includes hotel, food & beverage, a spa service and discounted ski lift tickets. Reserve now: https://vi.sa/3MHso6ETerms & conditions apply.",0.5144,NEGATIVE,0.9491,0,[]
2022-03-08T19:02:48.000Z,"Happy #IWD2022! We’re proud to celebrate women through our Visa She’s Next Grant Program in partnership with @ifundwomen.If you’re a woman entrepreneur, you can apply for the chance to receive a $10,000 grant & business coaching.Apply by March 15: http://ifundwomen.com/visacanada",0.523,POSITIVE,0.8555,0,['#IWD2022']
2022-02-22T20:35:09.000Z,"The Visa She’s Next Grant Program is back. We’re empowering women entrepreneurs across Canada through our latest program in partnership with @ifundwomen.Apply by March 15th at http://ifundwomen.com/visacanada for the chance at a $10,000 grant and a year of business coaching.",0.5463,NEGATIVE,0.8376,0,[]
2021-12-07T19:46:32.000Z,"We're proud to be recognized by @GPTW_Canada as one of the Best Workplaces Managed by Women. At Visa Canada, over half our senior leadership and executive team are women  Read more: https://vi.sa/3DKcEKB",0.5085,POSITIVE,0.8687,0,[]
2021-12-03T15:07:51.000Z,"Visa Canada is once again on the @GTATopEmployers list! We’re recognized for our connected culture, our focus on leadership development, and the ways in which we support our community. Read more about what makes Visa a great place to work here: https://vi.sa/3rDONK9",0.5138,POSITIVE,0.976,0,[]
2021-11-25T18:39:09.000Z,"Congratulations again to Stacey Madge, Visa Canada's President & Country Manager, on being named one of Canada's Top 100 Most Powerful Women by @WXN! Read about Stacey and the other winners here: https://vi.sa/3cQD56d",0.5127,POSITIVE,0.9757,0,[]
2021-11-19T14:59:27.000Z,"Proud to see our Visa Skyline Drive-In at #TIFF20 win gold in the Customer Experience, Financial category by @CdnMarketing! Thanks to our incredible team at Visa, our partners at @WeAreBMF & @TIFF_NET, and the small businesses who helped bring it to life. https://vi.sa/3kUEo8q",0.5298,POSITIVE,0.9903,0,['#TIFF20']
2021-11-16T18:15:48.000Z,"We’re proud be recognized with the Best Workplaces in Technology Award by @GPTW_Canada. As a leader in emerging payment technologies, we help shape how people move money around the globe, every single day.  Read more here: https://vi.sa/30sInC3",0.5225,POSITIVE,0.98,0,[]
2021-11-03T13:37:38.000Z,"Today, we announced a new feature with @Moneris to help businesses pay and be paid. Moneris B2B Pay works with Visa Payables Automation to help businesses make B2B transactions with security and efficiency. Learn more:",0.5367,POSITIVE,0.71,0,[]
2021-10-27T15:03:57.000Z,"Consumer demand is growing quickly for buy now, pay later solutions and Visa Canada is stepping up to meet that demand. Today, we announced a collaboration with @Moneris to expand #VisaInstallments in Canada. Learn more:",0.5457,POSITIVE,0.9384,0,['#VisaInstallments']
2021-10-25T16:23:25.000Z,"Thank you @WXN for recognizing our very own Stacey Madge, Visa Canada’s President & Country Manager and congratulations to all the Top 100 Award winners. It’s so crucial, especially during these challenging times, that we celebrate the accomplishments of women in the workplace.",0.5087,POSITIVE,0.9694,0,[]
2021-10-23T13:00:04.000Z,"Hey Calgary! If you’re a Visa Infinite cardholder, you can get a taste of Italy from @TeatroGroupYYC! Feast on handcrafted pastas, top-quality cuts of meat, wine pairings, and more in the comfort of your home. Get your tickets while available: https://vi.sa/3E672dT",0.5071,POSITIVE,0.9994,0,[]
2021-10-22T18:55:12.000Z,Do you want to get a taste of your @TerroniTO favourites in the comfort of your own home? If you have a Visa Infinite  you can enjoy some of Terroni’s best dishes & wine with a flavourful at-home experience in Toronto. Get your tickets while available: https://vi.sa/3njLMux,0.5108,POSITIVE,0.9762,0,[]
2021-09-24T14:44:04.000Z,"Kishawna Peck started @womxndsto with a vision to inspire and empower 1 million data-literate women, increase the recruitment and retention of women in data professions, and encourage innovation. They host events, offer mentorship and more. Learn more: http://womxndsto.com",0.5407,POSITIVE,0.7027,0,[]
2021-09-24T18:16:37.000Z,"Founded by Christina Wong, @employtoempower (ETE) addresses the challenges faced by low-income entrepreneurs. ETE helps those who are interested or already involved in entrepreneurship develop the skills to start or expand their business. Learn more: http://employtoempower.com",0.5215,NEGATIVE,0.5211,0,[]
2021-09-21T15:12:27.000Z,"Today, Visa Canada's Caroline van der Drift and Rey Saeidi are participating in the @WomeninPayments symposium, discussing #DiversityandInclusion and #loyaltyinpayments. Join usat http://canada.womeninpayments.org/events/women-in-payments-canada-symposium-2021…",0.5076,POSITIVE,0.8354,0,"['#DiversityandInclusion', '#loyaltyinpayments']"
2021-09-13T16:12:22.000Z,"We’re proud to collaborate with small businesses again during #TIFF21 at the Visa Skyline Drive-In at Ontario Place. Over the next few days, we’ll be featuring the small businesses we that are helping to bring our screenings to life. #visatiff @TIFF_NET",0.5321,POSITIVE,0.9995,0,"['#TIFF21', '#visatiff']"
2021-09-16T17:18:41.000Z,"Since Summer of 2018, Get Your Own Taters (http://getyourowntaters.com) has been frying up tater tots to a perfect crisp with fresh & unique handcrafted toppings and signature sauces, creating mouth-watering combinations! #VISATIFF #TIFF21",0.5062,POSITIVE,0.9997,0,"['#VISATIFF', '#TIFF21']"
2021-09-16T21:42:53.000Z,"Britney Townsend (http://britneytownsend.com) is a freelance photographer from Toronto specializing in interiors, lifestyle, and portrait photography. She's the creative brain behind many of the beautiful photos you see on our feed! #VISATIFF #TIFF21",0.5026,POSITIVE,0.9989,0,"['#VISATIFF', '#TIFF21']"
2021-09-16T17:15:37.000Z,"Known for both sweet and savoury creations, @heirloomtoronto has been operating 2 of Toronto's favourite food trucks since 2015. Run by trained chefs, they are known for bringing fusion style comfort food to the city in the forms of catering & food truck eats. #VISATIFF #TIFF21",0.5132,POSITIVE,0.9995,0,"['#VISATIFF', '#TIFF21']"
2021-09-16T14:00:24.000Z,"Calgary foodies, do you have a Visa Infinite ? On Sept 24th, join us for an at-home, multi-course dining experience with some of the best food and wine from @deanehouseyyc & @poplargrovewine.  Get your tickets here, while available: https://vi.sa/3Eeent3",0.516,POSITIVE,0.9967,0,[]
2021-09-15T14:00:16.000Z,"Are you a Visa Infinite cardholder? On Sept 23rd, enjoy Montreal's Restaurant Mastard at home. You'll get a multi-course meal with wine & drink pairings, plus a livestream experience.    Get tickets here, while available: https://vi.sa/3tI8iQD",0.5073,POSITIVE,0.9915,0,[]
2021-09-13T20:23:50.000Z,"If you're a Visa Infinite cardholder, join us in enjoying one of Vancouver's best restaurants on Sept 23rd. You'll get a multi-course meal from @blvdyvr accompanied by @quails_gate wine & a livestream experience.  Get tickets here, while available: https://vi.sa/2VCUlXw",0.5142,POSITIVE,0.99,0,[]
2021-09-09T20:49:46.000Z,"Looking for a night in? Visa Infinite cardholders can enjoy an at-home experience in Toronto with Drake Devonshire on Sept 16th. Includes drinks, food, a livestream with the chef, and more!   Tickets here, while available: https://vi.sa/2X9fBF7",0.5083,POSITIVE,0.9666,0,[]
2021-09-01T21:08:21.000Z,GOLD!!! Congrats to #TeamVisa athlete @nursey16 on the incredible win last night! ,0.5178,POSITIVE,0.9985,0,['#TeamVisa']
2021-09-01T14:29:38.000Z,Hey Visa Infinite cardholders! Pre-sale tickets to #TIFF21 in-person and digital screenings are available now! Get yours before everyone else does: https://vi.sa/2Yii940 @TIFF_NET #VisaTIFF  ,0.53,POSITIVE,0.9718,0,"['#TIFF21', '#VisaTIFF']"
2021-08-24T15:08:32.000Z,"From local food drives to the She's Next Grant Program, at Visa Canada we're all about giving back to the community. That's why we're so excited to be named one of Canada's Best Workplaces for Giving Back by @GPTW_Canada! https://vi.sa/3DeC6bR",0.5209,POSITIVE,0.9444,0,[]
2021-08-03T12:00:07.000Z," Applications for the Visa She's Next Grant Program close tonight! We're providing ten $10,000 grants + a year of business coaching to women entrepreneurs in Canada in partnership with @ifundwomen. Apply now at http://ifundwomen.com/visacanada.",0.5529,NEGATIVE,0.9555,0,[]
2021-07-20T19:23:59.000Z,"#ICYMI this morning Sarah Steele, Sr. Director of Small Business Products spoke with Sue & Andy @770CHQR about our second #ShesNext Grant Program supporting #WomenEntrepreneurs, in partnership with @IFundWomen. Listen & learn more here: https://bit.ly/3BqDNC3",0.5269,POSITIVE,0.7873,0,"['#ICYMI', '#ShesNext', '#WomenEntrepreneurs']"
2021-07-14T18:50:10.000Z,.@VisaCA & IFundWomen are back w/ more funding for women-owned businesses in Canada! $10K CAD plus a one-year IFundWomen Coaching membership is up for grabs. Apps close 8/3/21. No purchase necessary. See official rules for more details. Apply  https://buff.ly/3hC9Rew,0.5263,NEGATIVE,0.998,0,[]
2021-07-14T15:30:17.000Z,Calling all women entrepreneurs in Canada! We're back with the Visa She's Next Grant Program in partnership with @ifundwomen. We're providing ten $10k grants + a year of business coaching to Canadian women entrepreneurs. Apply by Aug 3rd: http://ifundwomen.com/visacanada.,0.545,NEGATIVE,0.9095,0,[]
2021-07-13T19:24:33.000Z,"Today we announced that we’re collaborating with @GlobalPayInc & @DesjardinsGroup to bring #VisaInstallments to participating Canadian merchants, offering eligible cardholders more choice and #flexibilty in how they pay. Learn more: https://vi.sa/36AB4ru",0.5145,NEGATIVE,0.5504,0,"['#VisaInstallments', '#flexibilty']"
2021-06-24T17:23:12.000Z,"#DYK that in Canada, adoption of #installments has increased 30% in the last year? Today we announced the launch of Visa Installments, which will help provide greater payment flexibility to eligible Canadian cardholders through participating issuers: https://vi.sa/3qpHFhu",0.5583,NEGATIVE,0.5251,0,"['#DYK', '#installments']"
2021-06-23T15:42:50.000Z,"Thank you @GPTW_Canada, we're proud to be one of Ontario's Best Workplaces! ",0.525,POSITIVE,0.9487,0,[]
2021-06-10T19:19:00.000Z,Are you a Visa Infinite cardholder? This #FathersDay get $40 off @chopsteakhouse’s BBQ Bundle including: steak & salmon salad & fresh veggies flourless chocolate torte  virtual cooking class & livestreamUse code VisaInfiniteVIP & order now: http://chop.ca/backyardbbq,0.512,POSITIVE,0.8815,0,['#FathersDay']
2021-06-04T16:30:00.000Z,Now at #PayCanSUMMIT: Jim Filice explains how #Crossborder money transfer is becoming easier to navigate thanks to #innovation and #strategicpartnerships.,0.5081,POSITIVE,0.755,0,"['#PayCanSUMMIT', '#Crossborder', '#innovation', '#strategicpartnerships']"
2021-06-04T13:00:05.000Z,"Today our own Jim Filice, Head of New Payments, is speaking at a #PayCanSUMMIT breakout session. At 12pm ET hear from Jim and other #payments industry leaders discussing the important role #tech plays in the #internationalremittance marketplace. https://bit.ly/3fE9fEj",0.5302,POSITIVE,0.7661,0,"['#PayCanSUMMIT', '#payments', '#tech', '#internationalremittance']"
2021-06-01T15:39:06.000Z,"We’re proud to be one of @GPTW_Canada's Best Workplaces for Mental Wellness. At Visa, creating an environment that promotes mental and emotional health is a top priority ",0.5178,POSITIVE,0.987,0,[]
2021-05-31T17:16:54.000Z,Now at #PayCanSUMMIT: @BrianWeinerVisa on how #installments is making headway in markets around the world.,0.5406,NEGATIVE,0.7019,0,"['#PayCanSUMMIT', '#installments']"
2021-05-31T15:34:09.000Z,"To kickoff #PayCanSUMMIT, @cbpaymentsnews features panelist @BrianWeinerVisa who outlines why prioritizing #paymentinnovation like #installments helps improve consumer choice: http://bit.ly/2Txupez",0.5053,POSITIVE,0.5848,0,"['#PayCanSUMMIT', '#paymentinnovation', '#installments']"
2021-05-31T13:51:17.000Z,Today @BrianWeinerVisa is moderating a panel at the #PayCanSUMMIT. Join Brian & #payments industry leaders at 1pm ET to hear about the evolving #installments trend.,0.5162,POSITIVE,0.7721,0,"['#PayCanSUMMIT', '#payments', '#installments']"
2021-05-18T20:26:52.000Z,Thrilled to once again be on the 2021 Best Work Places for Inclusion list by @GPTW_Canada. We’re proud to offer our employees a safe workplace that celebrates #inclusion and #diversity. https://vi.sa/33XCTgS,0.5083,POSITIVE,0.9749,0,"['#inclusion', '#diversity']"
2021-05-10T21:42:52.000Z,Canadian small businesses owners say it will take on average 10 months until their business is operational again. Instant Payouts from Visa and @WaveHQ is designed to help them get there as easily as possible: https://vi.sa/3hhcLW8,0.5254,POSITIVE,0.9029,0,[]
2021-04-29T16:42:48.000Z,"In February, we launched the Visa Grant Program aimed at supporting Canadian women entrepreneurs. Today we're excited to announce our 10 deserving winners – congratulations!  Learn more at http://visa.ca/smallbusiness",0.5155,POSITIVE,0.9005,0,[]
2021-05-08T17:28:50.000Z,"Grant winner Jennifer Singh founded @shesnewsworthy to amplify the voices of women in the media. The company helps women entrepreneurs get mass exposure, giving them the strategies & tools they need to pitch and land media interviews.   Learn more: http://shesnewsworthy.com",0.5274,POSITIVE,0.7202,0,[]
2021-05-10T16:34:42.000Z,"Founded by Caitlin, Julie and Bailey, The Local Kitchen connects people through food. They offer virtual & in-person cooking classes, host community & private events, and give small business owners a space to create.  Learn more & book a class: http://thelocalkitchenyxe.com",0.519,POSITIVE,0.9723,0,[]
2021-05-07T18:30:11.000Z,"Grant winner Amy Hall was starting her journey towards #zerowaste when she was inspired to create Goldilocks Goods. They offer high quality reusable beeswax wraps that reduce plastic use, keep your food fresh longer & look great too  Learn more & shop: http://goldilocksgoods.com",0.5141,POSITIVE,0.7777,0,['#zerowaste']
2021-04-22T15:27:34.000Z,Congrats to #TeamVisa athlete @mac_marcoux! What an honour. We are so proud ,0.5036,POSITIVE,0.9957,0,['#TeamVisa']
2021-04-14T17:32:05.000Z,We’re proud to partner with @thetotalmomshow to support mom entrepreneurs and their small businesses through #TotalMomPitch. Join the Pitch competition and digital business conference on April 19th  Get your  at http://thetotalmomshow.ca,0.5261,POSITIVE,0.854,0,['#TotalMomPitch']
2021-04-13T19:21:37.000Z,"We’re excited to announce we’ve been named one of @GPTW_Canada’s Best 50 Workplaces in  . Thank you to our team for driving this recognition through celebrating diversity & inclusion, encouraging work life balance & giving back to the community  https://vi.sa/3g6tAm2",0.5096,POSITIVE,0.9876,0,[]
2021-03-26T20:39:00.000Z,"In response to the overarching need for a convenient and touch-less experience, consumer behaviour has shifted to focus on eCommcerce. Here are some tips to keep your eCommerce website secure: https://vi.sa/3tYMdw8",0.5079,NEGATIVE,0.9708,0,[]
2021-03-26T17:37:24.000Z,"We're excited to be recognized as one of the 2021 Best Work Places for Women by @GPTW_Canada  We're proud to be an organization made up of strong, smart + incredible women. Congratulations to the team!",0.5243,POSITIVE,0.9941,0,[]
2021-03-19T17:07:46.000Z,"Rock on, Sean!  Congratulations to #TeamVisa athlete @mccollsean who just earned his Official Nomination to represent Team Canada for Sport Climbing in The Olympic Games. #Tokyo2020",0.5041,POSITIVE,0.9996,0,"['#TeamVisa', '#Tokyo2020']"
2021-03-16T21:32:37.000Z,"It's gold for @markmcmorris  His second jump of the competition was enough to secure the top spot, making McMorris the first Canadian to win the men's competition. @CanadaSnowboard",0.5224,POSITIVE,0.9981,0,[]
2021-03-17T15:51:07.000Z,"Phishing scams are fraud. Think twice before sharing your personal information over the phone , on a website , through email  or text March is #FraudPreventionMonth. Learn more about protecting yourself from fraud: https://vi.sa/3lrh1CD",0.5036,NEGATIVE,0.9996,0,['#FraudPreventionMonth']
2021-03-12T19:26:46.000Z,Visa Canada is committed to Inclusion & Diversity. We're proud to sign on to the #5030Challenge and support the work that Minister @FP_Champagne is doing at @ISED_CA.,0.5091,POSITIVE,0.9694,0,['#5030Challenge']
2021-03-12T17:30:52.000Z,"Applications close today! The Visa Grant Program powered by @ifundwomen is providing ten $10,000 grants and business coaching to women entrepreneurs across Canada. Learn more & apply: http://ifundwomen.com/visa-canada",0.5273,NEGATIVE,0.6833,0,[]
2021-03-11T13:15:35.000Z,Paying with PRESTOWe're testing new ways to pay on UP Express. Now you can pay with your credit card and mobile wallet on a PRESTO device. Give it a try today and look out for more features soon. Details  http://bit.ly/3vnbPV5,0.5315,POSITIVE,0.9036,0,[]
2021-03-01T14:15:00.000Z,Women have been calling for equality for over a century. Scotiabank is committed to dismantling the barriers faced by women. #SaidBefore #IWD2021 #ChooseToChallenge,0.5008,POSITIVE,0.6234,0,"['#SaidBefore', '#IWD2021', '#ChooseToChallenge']"
2020-12-15T17:57:08.000Z,"Looking for a holiday meal? http://Alimentarito.com is a neighbourhood grocer offering fresh pasta, prepared food & pantry goods. This year they built an online store, began offering delivery, rethought processes & more. You can order online and pick it up or get it delivered",0.5441,POSITIVE,0.6647,0,[]
2020-12-10T17:11:15.000Z,We recognize that small businesses play a big role in our communities. Visit http://Visa.ca/supportsmallbutsmallbusiness… to see what we’re doing to help.,0.5113,NEGATIVE,0.577,0,[]
2020-12-14T16:42:22.000Z,"Looking to get active? http://barrebelle.ca offers fitness classes with 9 studios across Canada They’ve also focused their efforts on http://thebellebod.com, an online subscription service that offers virtual classes so you can stay active anytime, anywhere. Check them out!",0.5193,POSITIVE,0.928,0,[]
2020-12-12T17:55:03.000Z,"http://Barreyna.com is known for shared plates & cocktails. This year they got creative by offering online order, picnic baskets & creating a market i  their restaurant. Their newest addition is http://reynaontherocks.com, where you can order unique DIY cocktail kits and more",0.5554,POSITIVE,0.9877,0,[]
2020-12-11T19:30:39.000Z,Need a gift for a foodie? Former @NFL wide receiver and proud Canadian @nateburleson recommends @cherrystbbq  We recognize that small businesses play a big role in our communities. Visit http://Visa.ca/supportsmallbutsmallbusiness… to see what we’re doing to help.,0.5078,POSITIVE,0.9909,0,[]
2020-12-10T17:11:14.000Z,"Are you looking to spark joy this holiday season? http://thehappybox.ca supports small businesses by using a collection of products to curate fun, themed boxes that can be ordered online and delivered to your door (or someone else’s!). Gift a Happy Box and make someone smile.",0.5123,POSITIVE,0.8763,0,[]
